ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
1.199327,0.4764957,0.7526264,0.923439,8.549364,4.055463,0.8937713,0.0
1.719896,0.8841267,1.27191,1.57769,5.77835,2.465844,0.5971743,0.6463056
1.288141,0.6025906,0.9471931,1.184216,3.029771,1.518851,0.4979747,0.5308822
1.016672,0.4038239,0.6414623,0.7643833,8.473104,3.733914,0.8406698,0.2202014
1.368616,0.5985622,0.9551735,1.185333,6.510188,2.691415,0.4914,1.0
1.739294,0.8795433,1.313774,1.636999,5.24713,2.359366,0.3261145,0.7301332
2.003477,1.036488,1.483316,1.831161,2.964592,1.40069,0.6152054,1.0
1.645231,0.8689728,1.290972,1.62027,4.666461,2.155778,0.3148096,0.407109
1.503363,0.8708153,1.274231,1.59853,3.704341,1.617034,0.4995578,0.8413952
2.071558,1.439777,2.013605,2.388145,4.175138,1.929019,0.5524842,0.9096583
2.067099,1.124069,1.581158,1.875868,3.4769,1.527503,0.3917713,1.0
2.196339,1.91894,2.955553,3.369061,6.448121,2.758234,0.5589282,0.608003
3.067047,1.164208,1.61358,1.925927,7.832514,3.391738,0.5912654,1.0
1.878244,1.011118,1.399391,1.698931,5.009173,2.029433,0.7291502,1.0
1.826481,1.062241,1.485554,1.801683,3.202936,1.468256,0.4653462,1.0
2.985197,1.606983,2.162695,2.448475,4.244409,1.914995,0.8160495,1.0
1.293217,0.6260242,0.9592323,1.159664,4.315989,1.923482,0.8277419,0.8865861
0.9241695,0.3769817,0.5763397,0.7259159,4.098443,1.842104,0.4142513,0.2393855
2.776836,1.668949,2.230154,2.577713,3.082329,1.432711,0.8988971,1.0
3.993279,1.710098,2.574812,3.000875,4.331516,1.436148,0.8811632,1.0
1.950571,1.27581,1.762985,2.096867,4.665956,2.049459,0.6260707,1.0
0.9954472,0.2443981,0.4670238,0.5053196,4.30057,2.122866,0.6811247,0.0
1.847662,1.010267,1.47747,1.840002,3.420008,1.723934,0.3295393,0.8711095
2.18985,1.296558,1.76115,2.105263,5.310219,2.270371,0.8131422,1.0
1.734522,1.060822,1.453594,1.787037,2.999673,1.377341,0.4141861,0.9805499
1.02607,0.4911804,0.8102703,0.954649,3.652025,1.765717,0.6841959,0.07591875
1.70266,0.9751968,1.380945,1.685588,5.667892,2.438672,0.7078518,0.8663988
1.987072,0.9229794,1.360978,1.64104,5.325947,2.286852,0.6418355,1.0
1.848915,0.8896084,1.333074,1.656002,7.173266,3.232863,0.5347857,0.7926086
1.925924,0.9850159,1.410431,1.678219,3.661849,1.593648,0.9356489,1.0
2.001011,1.746393,2.291431,2.67338,2.784866,1.273634,0.3908231,0.6642509
1.721199,1.572847,2.149773,2.441944,4.233711,1.728445,0.3999156,0.9587432
0.2480469,1.07542,1.782093,2.107733,4.204241,1.6938,0.5964244,0.0
2.048662,1.316555,1.80633,2.120512,5.39756,2.309245,0.6007485,1.0
1.879578,1.561407,2.105841,2.488791,4.279168,1.87073,0.2601429,0.5412005
1.713537,1.165773,1.748234,2.123631,4.801257,2.096964,0.3194004,0.8745236
2.119375,1.245331,1.709257,1.993431,4.855679,2.278908,0.6839396,0.8408023
2.986246,1.637148,2.181803,2.541893,4.9306,2.032067,0.8185577,1.0
1.845757,0.9977226,1.437212,1.730483,5.429997,2.320691,0.5186194,1.0
1.784037,1.512655,2.061769,2.406818,4.26873,1.999341,0.7261369,0.9948963
2.007341,0.9896221,1.446072,1.728748,3.988524,1.787351,0.9264872,1.0
1.438532,0.5834599,0.9195042,1.110765,6.638514,3.193096,0.4061612,0.04091378
2.058292,1.090733,1.594223,1.988853,4.348545,1.915279,0.3394905,1.0
1.851545,0.9994984,1.388359,1.703569,3.018653,1.424501,0.9030238,0.8396881
1.896687,0.8866529,1.262523,1.523704,5.112116,2.31657,0.6033203,1.0
1.630716,1.693592,2.31814,2.680445,7.034129,2.770492,0.4797563,1.0
1.221516,0.6583443,1.056755,1.29512,4.426317,2.027048,0.5396867,0.5683863
2.080402,1.034433,1.455849,1.786345,3.639439,1.633257,0.2550219,0.8845644
2.158916,1.037479,1.449215,1.795502,3.642993,1.6013,0.6685626,1.0
1.652882,0.7918053,1.170656,1.427788,5.474827,2.731534,0.4750037,0.2506813
1.644272,1.005615,1.434978,1.738424,6.276208,2.693436,0.3571332,0.8452393
1.223864,0.7047844,1.068314,1.2857,3.416553,1.504599,0.7823519,0.7985562
1.433928,1.214813,1.920527,2.224731,2.975698,1.520279,0.4438279,0.7251893
3.05028,1.796415,2.420864,2.767557,2.826157,1.251758,0.9304678,1.0
1.775465,0.9328785,1.360477,1.669199,3.107647,1.390293,0.3597151,1.0
1.004641,0.3820133,0.636734,0.7908058,4.469205,2.081647,0.5409253,0.3185987
0.7686558,0.5195045,0.8385773,0.9260788,2.252985,1.106449,0.6841493,0.2816312
0.8947182,0.1859245,0.4047489,0.4495468,6.504163,2.732368,0.23336,0.3451133
1.599482,0.8055115,1.150434,1.407166,3.419903,1.497669,0.3508822,0.5708461
1.328815,0.6521759,0.9825726,1.188,6.163993,3.076561,0.5500016,0.1059145
1.76173,0.9467583,1.430393,1.824964,7.007051,2.863682,0.2271564,0.94004
1.259256,0.6923256,1.042187,1.270569,5.720303,2.67314,0.6728734,0.092728
1.846935,0.7929115,1.165413,1.425997,4.360148,1.824869,0.5138863,1.0
1.766323,0.777998,1.175482,1.459921,3.718251,1.784596,0.4035433,0.2620267
1.791325,0.849741,1.218037,1.470675,3.664087,1.656994,0.4342151,0.8404471
1.340132,0.7308826,1.118929,1.339287,5.397446,2.428993,0.4500011,0.3091144
1.124226,0.6865673,1.077209,1.303291,2.359395,1.127844,0.7888897,1.0
1.189785,0.6597176,1.008575,1.29191,4.796122,2.220567,0.8335232,0.07123905
1.931719,1.04871,1.441717,1.795404,4.676824,1.95704,0.6206594,1.0
0.681881,1.646481,2.489798,2.960855,2.890936,1.27684,0.5999101,1.0
1.620104,1.350681,2.087858,2.505159,2.771061,1.323906,0.2970136,0.0
0.7766056,-0.02545357,-0.3102245,-0.3099174,6.869621,3.340926,0.3450167,0.06597521
2.037426,0.9871559,1.441675,1.767586,3.747317,1.737716,0.2625409,0.8052046
1.771774,1.007683,1.504831,1.861511,4.400613,1.887738,0.5196844,0.9366246
0.5775604,0.3707066,0.6326313,0.7453403,2.14538,1.061628,0.8677358,0.8062397
1.516911,1.010269,1.466793,1.763063,4.382219,1.965354,0.5762405,0.6624246
1.798813,0.9924297,1.396601,1.692251,4.383744,1.864011,0.6771241,0.969662
1.908661,1.033146,1.460178,1.795599,4.171989,1.801585,0.5185131,1.0
0.7709064,0.6917782,1.075968,1.440615,2.388196,1.103289,0.5024986,1.0
3.07608,1.789068,2.467918,2.829142,3.54996,1.407973,0.63291,1.0
1.794617,0.8624325,1.223518,1.51716,4.510248,2.028689,0.5188831,0.8965325
1.931168,1.189329,1.680296,2.013306,4.353074,1.826977,0.4782592,1.0
1.865982,1.016726,1.410644,1.721911,5.519155,2.454291,0.7804661,1.0
1.278996,0.7988453,1.191938,1.471685,3.972718,1.823621,0.8482366,0.4367589
3.777288,1.830526,2.480129,2.864727,4.804858,1.874931,0.7220532,1.0
0.8581734,1.742414,2.578709,2.947783,3.52494,1.508612,0.8510775,1.0
3.654514,1.743059,2.686277,3.183622,5.392823,2.074064,0.6502609,1.0
0.9639187,1.896978,2.812557,3.381445,3.093086,1.228135,0.5999292,0.9782347
1.325165,1.527027,2.348124,2.806543,4.799714,1.712391,0.7394638,0.7582982
0.9451504,0.4795532,0.9043789,1.037994,3.247081,1.566372,0.2746581,0.0
2.107565,1.415501,1.930302,2.282701,4.636826,1.944686,0.6584253,1.0
3.228399,1.903599,2.752451,3.156935,4.322643,1.518107,0.7235162,0.9980126
1.761116,0.8102016,1.200521,1.495461,8.0738,3.619148,0.800181,0.5731728
1.771467,0.7857876,1.107851,1.373951,4.702624,2.100245,0.6114952,0.6371439
2.216579,1.551811,2.09436,2.439381,3.127832,1.386254,0.5778587,1.0
2.392723,1.878428,2.549673,2.973083,3.204972,1.178502,0.9561688,1.0
1.092995,0.5385122,0.8300142,1.055716,7.032951,3.095001,0.6203526,0.6693037
1.62134,0.9090958,1.289734,1.564659,4.397233,1.722878,0.5464795,1.0
1.896963,0.9502945,1.332745,1.629551,3.559947,1.485485,0.8354698,1.0
2.027403,1.040503,1.459562,1.782376,6.562646,2.799512,0.7899249,1.0
2.0441,1.070503,1.515198,1.862919,4.913355,2.132756,0.6479672,1.0
0.9589863,0.3219204,0.4974556,0.6407452,7.484412,3.362303,0.2590277,0.1473239
2.325045,1.516212,2.05658,2.390186,2.917536,1.272382,0.5917127,1.0
3.338346,1.697475,2.464266,2.86092,3.332862,1.45984,0.7565456,1.0
4.31712,1.790812,2.577053,3.054543,3.959502,1.65149,0.434317,1.0
1.05984,0.3773699,0.5742407,0.6619015,18.50123,7.25422,0.6817413,0.262431
2.342091,1.458721,2.005503,2.324623,5.01793,2.061206,0.885743,1.0
1.917387,1.505354,2.043291,2.37977,2.856363,1.363813,0.6337186,1.0
1.975975,1.079004,1.465706,1.800657,5.263469,2.393423,0.3816236,1.0
1.967358,1.13586,1.603613,1.974236,3.888549,1.757402,0.5616529,0.9171928
1.670567,1.112848,1.564686,1.88109,4.649321,2.245415,0.7690826,1.0
1.663349,0.9153938,1.320559,1.61598,5.212145,2.566283,0.8608598,0.4725859
1.895319,0.9949636,1.392957,1.706798,5.0059,2.138861,0.8292515,1.0
2.054533,0.9670467,1.386076,1.720823,2.227074,1.044244,0.2371229,1.0
1.236603,0.5685215,0.8987617,1.065977,6.940082,3.354685,0.6978058,0.2601069
0.8408432,0.3388004,0.5421257,0.6831837,3.428185,1.63664,0.8920527,0.3004468
2.41922,1.465384,1.950127,2.209187,4.64528,2.331596,0.9784056,1.0
1.650557,1.507885,2.03145,2.337667,5.598433,2.191052,0.7711576,1.0
3.198153,1.825691,2.417658,2.674345,6.356529,2.425427,0.6610566,1.0
1.517096,0.8907948,1.28076,1.557861,3.093145,1.358386,0.9932702,0.9589158
1.145227,0.4486675,0.7433434,0.8477707,4.804153,2.406247,0.7279125,0.0
1.810431,0.7798042,1.130084,1.402814,3.503258,1.607068,0.5174143,0.867604
1.856649,0.8730583,1.277096,1.565605,4.200949,1.976967,0.6214393,1.0
1.086738,0.5504923,0.8000813,1.012537,5.968124,2.799732,0.8636711,0.2986052
0.9376736,0.3337326,0.5873718,0.6374683,5.589602,2.688151,0.8500777,0.0
1.164536,0.4379768,0.7069149,0.8277588,5.693599,2.757434,0.6330422,0.0
1.729578,0.7838402,1.149532,1.392679,4.451116,1.730642,0.6556409,1.0
0.9537907,0.3215675,0.5043297,0.5399151,6.730986,3.133039,0.5161461,0.02307005
1.822632,0.8604164,1.281175,1.575006,4.147064,1.823448,0.5477637,0.9857435
1.873846,0.9987011,1.450953,1.791338,4.152227,1.832667,0.349934,0.6368177
0.9697628,0.5637283,0.9238644,1.037992,4.970742,2.286164,0.5196684,0.0
1.645567,0.800271,1.204972,1.502845,5.584681,2.601913,0.8761395,1.0
2.239971,1.219526,1.650486,1.967451,4.079643,1.863,0.7651729,1.0
1.898083,0.9725723,1.362198,1.640554,4.764966,2.143254,0.4114164,0.6013786
1.186737,0.5847988,0.8817654,1.049078,3.625606,1.790074,0.5999171,0.0
1.588194,1.027443,1.489819,1.766247,3.496078,1.539961,0.4506327,0.8605426
1.865374,0.8290663,1.193698,1.473284,6.471858,2.780526,0.796711,1.0
1.380302,0.7548256,1.108719,1.40048,10.08924,4.756482,0.4999074,0.7793695
1.890261,0.7965345,1.138984,1.407657,5.875014,2.527112,0.6548904,0.7395155
1.848961,1.006351,1.448351,1.713661,2.245573,1.101085,0.7746139,0.9081755
1.208796,0.8197346,1.252575,1.437794,2.757102,1.179902,0.6052147,0.7755685
2.073318,1.215124,1.672848,1.956083,3.072244,1.335545,0.9600327,1.0
1.690977,0.8547897,1.22348,1.468995,5.910076,2.75907,0.6769959,0.6676099
1.40867,0.7626953,1.135372,1.376512,5.296806,2.462987,0.7689427,0.6644819
2.863092,1.667587,2.356791,2.680109,4.933137,1.916515,0.7573397,1.0
2.912848,1.053713,1.51902,1.801958,3.703915,1.750287,0.5871846,0.5000854
4.959993,1.609844,2.278942,2.625156,3.193333,1.427187,0.5098196,0.7106165
1.384418,1.936365,2.470671,2.679733,6.701147,3.167748,0.6342083,1.0
1.02252,1.821051,2.520065,3.040703,3.509409,1.650665,0.6543478,0.6588042
3.581928,1.890499,2.457001,2.834402,5.089711,2.072626,0.8643627,1.0
2.041353,0.9467926,1.34049,1.642347,5.180338,2.106914,0.6789551,1.0
1.470608,0.8732729,1.284984,1.601964,8.962583,4.107058,0.2825651,0.1941444
1.291878,0.5741673,0.9424763,1.114662,4.003974,1.808974,0.3123613,0.0
1.530931,0.8068905,1.197498,1.498207,3.636939,1.65767,0.8139105,0.6963343
2.834581,1.765854,2.355339,2.707159,4.154565,1.856153,0.8244768,1.0
1.878082,1.003338,1.472469,1.83206,3.98559,1.723693,0.6759041,1.0
2.019493,1.083174,1.503641,1.847047,4.165475,1.78412,0.6700699,1.0
1.848022,0.945528,1.378731,1.725468,6.245051,2.585007,0.572058,1.0
3.007854,1.768574,2.599724,3.089006,2.656229,1.410485,0.8093088,1.0
1.459526,0.7342243,1.072535,1.319878,2.59483,1.179902,0.7460524,0.8214905
1.379009,0.557745,0.7441025,0.8805351,1.859525,0.9793585,0.149887,0.0
1.890675,0.9870758,1.377296,1.660551,3.235542,1.480434,0.6909577,1.0
1.982998,0.950676,1.369373,1.654827,3.943859,1.670388,0.9471809,1.0
2.341169,1.562153,2.131857,2.458824,5.284636,2.220123,0.8272366,0.9956525
1.885477,0.9340172,1.31855,1.644033,2.321483,1.061961,0.7698628,1.0
1.285715,0.3474636,0.5102654,0.5908985,9.252904,3.975796,0.5738941,0.131217
1.39048,0.7540627,1.158445,1.44417,6.539323,2.790147,0.3583684,0.257484
2.652288,1.445786,1.952044,2.272381,8.42921,3.017122,0.9083267,1.0
1.697886,0.9340477,1.342087,1.648932,3.629134,1.625382,0.6581091,0.7051206
1.932518,0.9093456,1.32498,1.638641,3.404943,1.559661,0.4200186,0.7294007
1.129564,0.6353321,0.9952126,1.179314,4.670318,2.38788,0.886761,0.05585802
1.879229,0.9256725,1.405196,1.761066,4.46824,2.014509,0.2802765,0.55875
1.359047,0.6714172,1.052795,1.216726,5.137836,2.390771,0.7000097,0.0
1.18079,0.9249096,1.329548,1.560951,5.901867,2.564527,0.6109605,0.5289231
2.690817,1.440634,1.989767,2.29401,7.416998,2.96296,0.7791559,1.0
1.560333,0.9592934,1.425594,1.715414,5.711408,2.565977,0.6483726,0.7063668
2.098417,1.147194,1.588268,1.940704,3.545393,1.606807,0.9189065,0.8721373
2.027218,1.168159,1.6269,1.929388,3.620054,1.673945,0.6768388,1.0
2.035086,1.084888,1.515009,1.844868,2.773407,1.219351,0.9706798,1.0
1.295105,0.4909821,0.7715092,0.9274406,7.103985,3.230853,0.3499985,0.01852714
1.782112,0.9504681,1.305073,1.598925,3.351529,1.459526,0.9044403,1.0
2.038691,1.093636,1.50408,1.824263,3.578179,1.587259,0.9674805,1.0
3.201744,1.640324,2.50148,2.940302,4.397698,1.718579,0.8322645,1.0
1.927996,0.9786797,1.37385,1.706605,4.515292,2.02919,0.8406595,1.0
1.839363,0.9777241,1.38895,1.731394,4.298445,1.972782,0.2759724,0.5682289
1.936314,0.93857,1.33122,1.632762,8.192976,3.428993,0.7356758,0.9017026
0.939249,0.3328476,0.4309025,0.4674454,1.660078,0.8804994,0.1835301,0.0
1.680283,0.7638531,1.100445,1.34886,3.968289,1.771357,0.8618487,0.9836293
1.673645,0.9237137,1.332183,1.693482,5.835073,2.579736,0.5394555,0.8201873
1.550262,1.061317,1.487434,1.80682,3.387116,1.469806,0.7148741,0.9639501
3.077206,1.027012,1.418762,1.717875,3.363781,1.513158,0.8679096,1.0
1.055065,0.3325539,0.5993195,0.7021713,4.610615,2.11731,0.3989041,0.2906122
2.4646,0.9897671,1.43778,1.823545,4.833375,2.133672,0.4621311,0.4625411
1.88114,0.6520615,1.00996,1.183928,4.423553,2.06369,0.4562613,0.0
0.5854397,0.895237,1.273796,1.616352,2.531533,1.105332,0.8237332,1.0
1.005869,0.3212357,0.5287704,0.668972,6.680584,2.951304,0.5984355,0.2828017
1.618963,0.8107376,1.222801,1.515212,3.764847,1.730655,0.2944971,0.7246383
1.964262,0.964344,1.354782,1.671455,3.219933,1.388902,0.6408889,1.0
1.73148,1.587355,2.150105,2.49585,3.756693,1.49939,0.8048897,1.0
1.300404,0.6640472,1.024969,1.275749,4.955393,2.255707,0.3491403,0.5430118
2.835505,1.212421,1.665272,1.975277,3.07045,1.342877,0.9999844,1.0
1.959057,0.8797703,1.270411,1.551393,8.703331,3.497901,0.7343165,1.0
1.862366,0.8785038,1.261444,1.547125,3.965594,1.694925,0.3690048,1.0
1.597233,0.8490896,1.292349,1.59986,12.62153,5.518569,0.2999992,0.7615784
1.462755,1.011272,1.535763,1.987897,11.57302,4.482607,0.1629043,0.1794023
2.410166,1.81543,2.936552,3.698832,6.094825,2.875316,0.7763405,0.6329066
1.635258,0.8001604,1.213275,1.517345,5.828503,2.629272,0.8483124,0.819135
1.95653,1.50959,2.053596,2.423803,6.358493,2.791169,0.6480172,1.0
2.396957,1.765793,2.480667,2.830553,3.028087,1.423495,0.7360883,0.9835987
2.048342,1.58622,2.123163,2.501122,9.518593,3.800323,0.7213669,0.9854374
0.3015404,0.01646996,0.3179779,0.4383945,2.895186,1.350554,0.7098409,1.0
1.635843,0.8738499,1.366699,1.698956,7.459249,3.208828,0.2800061,0.7856849
3.49659,1.629341,2.256638,2.680414,5.514707,2.231128,0.6587017,0.9598752
0.7047443,1.290314,1.674547,1.890362,3.330791,1.47213,0.3551659,0.0
2.939243,1.707924,2.283924,2.718901,5.165272,2.124171,0.7793193,1.0
1.470741,0.6404572,0.9782858,1.228327,6.926171,3.245488,0.8025312,0.5580778
2.11088,1.128965,1.604381,1.930559,7.17405,2.791726,0.8442726,1.0
1.952425,1.683369,2.455029,2.636,7.216418,2.86485,0.8917182,1.0
2.232489,1.101662,1.555119,1.897776,3.85872,1.75018,0.478016,0.7793376
1.91485,1.091187,1.537832,1.898609,7.041514,2.917879,0.7392496,1.0
1.244097,0.8417854,1.217112,1.525179,4.217827,1.834963,0.9540537,0.8195787
2.385521,1.64904,2.43894,2.951115,2.358028,1.124433,0.7452651,0.07714194
1.850107,1.174229,1.641235,2.007244,3.546518,1.606881,0.7525225,0.8978687
2.014643,1.137655,1.584305,1.93128,6.087305,2.580019,0.9660091,1.0
1.521633,0.934639,1.360033,1.681103,5.003549,2.218391,0.9414616,1.0
1.928106,0.9180107,1.365168,1.693216,6.737814,2.982008,0.6080945,0.384793
2.09133,1.147249,1.601164,1.922983,3.965902,1.896575,0.5824915,0.7932119
1.428812,0.6885357,1.100674,1.381847,6.70681,3.054177,0.5782711,0.942215
1.218592,0.6210938,0.9580383,1.184595,3.692134,1.770757,0.8826103,0.3391371
1.843653,0.8908176,1.252512,1.542353,3.462591,1.540563,0.8047181,1.0
2.021233,0.9266567,1.33465,1.659666,2.843828,1.290923,0.3292277,1.0
0.6487103,0.2458553,0.3793488,0.4963398,3.227555,1.515204,0.8218781,0.5602507
1.716167,1.02412,1.453304,1.775513,4.406326,1.906354,0.4175,0.9335427
1.736799,0.9574642,1.453947,1.872995,9.566675,3.8695,0.1386923,0.8329019
4.671144,1.727604,2.418629,2.754955,5.227217,2.210134,0.9404056,1.0
0.9939194,1.709505,2.337183,2.665277,4.351558,2.055136,0.6398119,0.5967326
1.475595,0.7462826,1.13344,1.411589,3.650598,1.663714,0.7231637,0.7522506
1.487651,0.6944294,1.022401,1.296359,16.12911,7.413505,0.799692,0.7567447
2.01399,1.125179,1.547209,1.891481,4.38871,1.970123,0.7908512,1.0
3.135113,2.8116,3.840679,4.409307,4.29596,1.969745,0.7201972,0.9400372
1.015862,0.4129944,0.7634907,0.8949871,4.46059,2.144218,0.9529199,0.3721858
1.890966,0.8798561,1.286339,1.621968,5.126442,2.247425,0.726511,1.0
1.794945,0.820612,1.220898,1.490925,3.099302,1.439156,0.4238909,0.8252091
4.003927,1.754225,2.585934,3.017069,3.353874,1.521257,0.5878974,1.0
1.311735,0.4454098,0.6575432,0.8234701,19.70363,5.739519,0.6820756,0.8262571
1.150366,0.5485077,0.8781414,1.073677,4.345753,2.176337,0.555061,0.0
4.157782,1.865461,2.516155,2.722881,12.61989,1.250704,0.759086,1.0
1.62985,0.7174397,1.036837,1.276436,4.089542,1.804695,0.7851036,1.0
1.819521,0.7073269,1.041437,1.308481,3.053802,1.419912,0.7148452,1.0
1.132998,0.3888779,0.6585197,0.6978188,6.672671,3.302982,0.8380122,0.4380228
1.432526,0.6910934,1.060183,1.320559,3.920978,1.816744,0.5486901,0.3152193
1.574974,0.652359,0.941761,1.258976,5.920797,2.964909,0.7180846,0.02204641
5.756689,1.834011,2.729416,3.173048,6.855874,1.82793,0.9297221,1.0
1.292751,0.5076199,0.7648201,0.8542175,7.434818,3.198104,0.7301693,0.09573211
1.583502,0.8277645,1.238503,1.556495,6.010828,2.576572,0.6217614,0.7322772
0.4872684,0.7321739,1.13895,1.471607,3.080193,1.454352,0.5453097,0.7349297
1.856827,0.9966526,1.387285,1.723158,4.130903,1.959349,0.8298346,1.0
1.565792,0.87216,1.270885,1.580851,6.521573,3.096804,0.7920555,0.666956
2.078352,1.090153,1.561779,1.921065,4.053253,1.714787,0.4647288,1.0
1.881098,0.9924717,1.413992,1.770949,4.77661,1.984718,0.9952428,1.0
2.234262,1.011028,1.39916,1.745344,2.925501,1.31972,0.7260183,1.0
1.998703,1.118402,1.551821,1.95586,4.250313,1.889825,0.799238,1.0
1.885134,0.9344749,1.365486,1.698914,3.816771,1.734031,0.4122254,0.6688916
2.111773,1.717772,2.298309,2.723452,4.08278,1.772853,0.827665,1.0
1.790047,1.031071,1.438665,1.797874,4.026635,1.773738,0.7644651,0.9023826
1.867552,1.060801,1.472195,1.815079,4.19749,1.789551,0.8191658,0.9899411
2.128563,1.096815,1.523558,1.865549,5.670805,2.414997,0.942926,1.0
2.152782,0.854435,1.232445,1.454796,4.114058,2.06397,0.4905911,0.0
2.139978,1.170467,1.593056,1.933203,3.585846,1.62724,0.888598,1.0
1.699284,1.010246,1.421116,1.767992,3.771322,1.777482,0.6129635,0.4767838
2.011608,1.086494,1.516079,1.861017,3.77206,1.699449,0.2015547,0.8445413
2.091864,1.060232,1.464872,1.778267,4.801857,1.991222,0.4295112,1.0
1.617632,1.039503,1.481659,1.813118,4.758534,1.953443,0.7829832,1.0
1.692795,0.8131523,1.164993,1.448984,3.0693,1.442219,0.9135038,1.0
1.360233,0.6598129,0.9892426,1.20122,6.705649,3.032389,0.4701621,0.2460431
2.284573,1.604872,2.329525,2.816618,3.903115,1.676054,0.4091117,0.9836193
1.343,0.9557037,1.413628,1.600086,5.853017,2.809288,0.3238307,0.1425208
1.969038,0.8863916,1.297253,1.638417,4.74485,2.075547,0.5836557,1.0
1.954929,0.8833694,1.292401,1.625983,4.735289,1.966004,0.7271802,1.0
4.320164,1.765495,2.350605,2.654985,3.381396,1.546652,0.723592,1.0
5.289347,2.53084,3.403774,3.974878,1.935352,0.8332642,0.1742867,0.3233278
2.603529,1.829866,2.425953,2.792221,3.388481,1.48203,0.8734959,1.0
2.769005,1.7938,2.524796,2.980104,2.761052,1.421174,0.6199317,0.9303783
1.988611,1.070211,1.523148,1.9018,3.434542,1.55009,0.7312734,1.0
2.063231,0.9381695,1.374879,1.69553,4.736695,2.003509,0.9963687,1.0
1.388594,0.591032,0.9919205,1.27211,6.686149,3.197077,0.1571459,0.0
3.183353,1.745453,2.363462,2.711166,2.520419,1.287823,0.6094915,0.9556097
3.584038,1.765013,2.395466,2.835772,2.63383,1.320311,0.9429991,1.0
1.240393,1.717609,2.470673,2.904427,2.430356,1.449939,0.6816381,0.976963
1.093069,0.4593544,0.7700672,0.9139786,4.878253,2.481896,0.7923222,0.0
1.712133,0.8108091,1.216666,1.531755,8.005441,3.34572,0.6785818,1.0
1.38246,0.744833,1.200048,1.451746,2.700998,1.342209,0.6422195,0.6877974
1.205324,0.7234974,1.097,1.365839,3.855018,1.870457,0.8916764,0.4226596
1.609806,0.8518658,1.214716,1.504019,5.967379,2.786667,0.5942004,0.5820595
1.970036,0.9215565,1.332037,1.664124,3.401938,1.654296,0.6897624,1.0
1.864788,0.9208279,1.321476,1.650841,6.147759,2.52808,0.2399518,0.7697826
1.838099,0.9037933,1.288591,1.575801,5.181218,2.233181,0.621495,1.0
1.974323,0.958149,1.365194,1.723339,5.100745,1.795599,0.8673044,1.0
